KO,module,LevelA,LevelB,LevelC,Module_name,Module_desc,Associated_pathway
K00652,M00573,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780 map01240 map01100]","M00573_Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",[PATH:map00780 map01240 map01100]
K19563,M00573,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780 map01240 map01100]","M00573_Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",[PATH:map00780 map01240 map01100]
K01935,M00573,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780 map01240 map01100]","M00573_Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",[PATH:map00780 map01240 map01100]
K01012,M00573,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780 map01240 map01100]","M00573_Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",[PATH:map00780 map01240 map01100]
K11023,M00574,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]","M00574_Pertussis pathogenicity signature, pertussis toxin",[PATH:map05133]
K11024,M00574,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]","M00574_Pertussis pathogenicity signature, pertussis toxin",[PATH:map05133]
K11025,M00574,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]","M00574_Pertussis pathogenicity signature, pertussis toxin",[PATH:map05133]
K11026,M00574,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]","M00574_Pertussis pathogenicity signature, pertussis toxin",[PATH:map05133]
K11027,M00574,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]","M00574_Pertussis pathogenicity signature, pertussis toxin",[PATH:map05133]
K22944,M00575,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, T1SS [PATH:map05133]","M00575_Pertussis pathogenicity signature, T1SS",[PATH:map05133]
K11004,M00575,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, T1SS [PATH:map05133]","M00575_Pertussis pathogenicity signature, T1SS",[PATH:map05133]
K07389,M00575,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, T1SS [PATH:map05133]","M00575_Pertussis pathogenicity signature, T1SS",[PATH:map05133]
K11003,M00575,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, T1SS [PATH:map05133]","M00575_Pertussis pathogenicity signature, T1SS",[PATH:map05133]
K12340,M00575,A_Signature modules,B_Gene set,C_Pathogenicity,"Pertussis pathogenicity signature, T1SS [PATH:map05133]","M00575_Pertussis pathogenicity signature, T1SS",[PATH:map05133]
K10928,M00576,A_Signature modules,B_Gene set,C_Pathogenicity,"ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins","M00576_ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA
K10929,M00576,A_Signature modules,B_Gene set,C_Pathogenicity,"ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins","M00576_ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA
K16883,M00576,A_Signature modules,B_Gene set,C_Pathogenicity,"ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins","M00576_ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA
K16884,M00576,A_Signature modules,B_Gene set,C_Pathogenicity,"ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins","M00576_ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA
K01906,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K00652,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K00833,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K19563,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K01935,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K01012,M00577,A_Pathway modules,B_Metabolism of cofactors and vitamins,C_Cofactor and vitamin metabolism,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780 map01240 map01100]","M00577_Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",[PATH:map00780 map01240 map01100]
K00625,M00579,A_Pathway modules,B_Energy metabolism,C_Carbon fixation,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430 map00620 map00720 map01200 map01100 map01120]","M00579_Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",[PATH:map00430 map00620 map00720 map01200 map01100 map01120]
K13788,M00579,A_Pathway modules,B_Energy metabolism,C_Carbon fixation,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430 map00620 map00720 map01200 map01100 map01120]","M00579_Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",[PATH:map00430 map00620 map00720 map01200 map01100 map01120]
K15024,M00579,A_Pathway modules,B_Energy metabolism,C_Carbon fixation,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430 map00620 map00720 map01200 map01100 map01120]","M00579_Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",[PATH:map00430 map00620 map00720 map01200 map01100 map01120]
K00925,M00579,A_Pathway modules,B_Energy metabolism,C_Carbon fixation,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430 map00620 map00720 map01200 map01100 map01120]","M00579_Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",[PATH:map00430 map00620 map00720 map01200 map01100 map01120]
K08094,M00580,A_Pathway modules,B_Carbohydrate metabolism,C_Central carbohydrate metabolism,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030 map01200 map01230 map01100 map01120]","M00580_Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",[PATH:map00030 map01200 map01230 map01100 map01120]
K08093,M00580,A_Pathway modules,B_Carbohydrate metabolism,C_Central carbohydrate metabolism,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030 map01200 map01230 map01100 map01120]","M00580_Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",[PATH:map00030 map01200 map01230 map01100 map01120]
K13812,M00580,A_Pathway modules,B_Carbohydrate metabolism,C_Central carbohydrate metabolism,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030 map01200 map01230 map01100 map01120]","M00580_Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",[PATH:map00030 map01200 map01230 map01100 map01120]
K13831,M00580,A_Pathway modules,B_Carbohydrate metabolism,C_Central carbohydrate metabolism,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030 map01200 map01230 map01100 map01120]","M00580_Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",[PATH:map00030 map01200 map01230 map01100 map01120]
K01807,M00580,A_Pathway modules,B_Carbohydrate metabolism,C_Central carbohydrate metabolism,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030 map01200 map01230 map01100 map01120]","M00580_Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",[PATH:map00030 map01200 map01230 map01100 map01120]
K17222,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K17223,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K17224,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K17225,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K22622,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K17226,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K17227,M00595,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920 map01100 map01120]","M00595_Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",[PATH:map00920 map01100 map01120]
K00958,M00596,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920 map01100 map01120]","M00596_Dissimilatory sulfate reduction, sulfate => H2S",[PATH:map00920 map01100 map01120]
K00394,M00596,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920 map01100 map01120]","M00596_Dissimilatory sulfate reduction, sulfate => H2S",[PATH:map00920 map01100 map01120]
K00395,M00596,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920 map01100 map01120]","M00596_Dissimilatory sulfate reduction, sulfate => H2S",[PATH:map00920 map01100 map01120]
K11180,M00596,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920 map01100 map01120]","M00596_Dissimilatory sulfate reduction, sulfate => H2S",[PATH:map00920 map01100 map01120]
K11181,M00596,A_Pathway modules,B_Energy metabolism,C_Sulfur metabolism,"Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920 map01100 map01120]","M00596_Dissimilatory sulfate reduction, sulfate => H2S",[PATH:map00920 map01100 map01120]
K08928,M00597,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem II,M00597_Anoxygenic photosystem II,NA
K08929,M00597,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem II,M00597_Anoxygenic photosystem II,NA
K08940,M00598,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem I,M00598_Anoxygenic photosystem I,NA
K08941,M00598,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem I,M00598_Anoxygenic photosystem I,NA
K08942,M00598,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem I,M00598_Anoxygenic photosystem I,NA
K08943,M00598,A_Pathway modules,B_Energy metabolism,C_Photosynthesis,Anoxygenic photosystem I,M00598_Anoxygenic photosystem I,NA
K10977,M00608,A_Pathway modules,B_Energy metabolism,C_Methane metabolism,"2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate [PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]","M00608_2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",[PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]
K16792,M00608,A_Pathway modules,B_Energy metabolism,C_Methane metabolism,"2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate [PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]","M00608_2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",[PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]
K16793,M00608,A_Pathway modules,B_Energy metabolism,C_Methane metabolism,"2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate [PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]","M00608_2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",[PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]
K10978,M00608,A_Pathway modules,B_Energy metabolism,C_Methane metabolism,"2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate [PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]","M00608_2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",[PATH:map00300 map00680 map01210 map01230 map01240 map01100 map01120]
K00789,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K17462,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K01243,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K07173,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K17216,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K17217,M00609,A_Pathway modules,B_Amino acid metabolism,C_Cysteine and methionine metabolism,"Cysteine biosynthesis, methionine => cysteine [PATH:map00270 map01230 map01100]","M00609_Cysteine biosynthesis, methionine => cysteine",[PATH:map00270 map01230 map01100]
K02575,M00615,A_Signature modules,B_Module set,C_Metabolic capacity,Nitrate assimilation,M00615_Nitrate assimilation,NA
K15576,M00615,A_Signature modules,B_Module set,C_Metabolic capacity,Nitrate assimilation,M00615_Nitrate assimilation,NA
K15577,M00615,A_Signature modules,B_Module set,C_Metabolic capacity,Nitrate assimilation,M00615_Nitrate assimilation,NA
K15578,M00615,A_Signature modules,B_Module set,C_Metabolic capacity,Nitrate assimilation,M00615_Nitrate assimilation,NA
K15579,M00615,A_Signature modules,B_Module set,C_Metabolic capacity,Nitrate assimilation,M00615_Nitrate assimilation,NA
K02048,M00616,A_Signature modules,B_Module set,C_Metabolic capacity,Sulfate-sulfur assimilation,M00616_Sulfate-sulfur assimilation,NA
K23163,M00616,A_Signature modules,B_Module set,C_Metabolic capacity,Sulfate-sulfur assimilation,M00616_Sulfate-sulfur assimilation,NA
K02046,M00616,A_Signature modules,B_Module set,C_Metabolic capacity,Sulfate-sulfur assimilation,M00616_Sulfate-sulfur assimilation,NA
K02047,M00616,A_Signature modules,B_Module set,C_Metabolic capacity,Sulfate-sulfur assimilation,M00616_Sulfate-sulfur assimilation,NA
K02045,M00616,A_Signature modules,B_Module set,C_Metabolic capacity,Sulfate-sulfur assimilation,M00616_Sulfate-sulfur assimilation,NA
K00169,M00620,A_Pathway modules,B_Energy metabolism,C_Carbon fixation,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate [PATH:map00720 map01200 map01100 map01120]","M00620_Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate",[PATH:map00720 map01200 map01100 map01120]
